text,retweet_count,like_count,quote_count,processed_text,vectorized_processed_text,score,rounded_score
#mycompany https://t.co/XUxZRg2vTa,0,0,0,"['#', 'mycompani', 'http', ':', '//t.co/xuxzrg2vta']",[1 0 0 ... 0 0 0],0,0
1458135836361330689,0,0,0,['1458135836361330689'],[0 0 0 ... 0 0 0],0,0
1458863823771873291,4,0,0,['1458863823771873291'],[0 0 0 ... 0 0 0],4,5
"We look forward to attending #SITC2021 and presenting data for NKTR-255 as well as two collaborator presentations from @UW and Providence Cancer Institute. Learn more: https://t.co/n2xnFqXUGB 

#immunooncology #cancer https://t.co/1JLFuWlU4E",0,1,0,"['we', 'look', 'forward', 'attend', '#', 'sitc2021', 'present', 'data', 'nktr-255', 'well', 'two', 'collabor', 'present', '@', 'uw', 'provid', 'cancer', 'institut', '.', 'learn', ':', 'http', ':', '//t.co/n2xnfqxugb', '#', 'immunooncolog', '#', 'cancer', 'http', ':', '//t.co/1jlfuwlu4']",[3 0 0 ... 0 0 0],1,0
1151692959126962176,64,0,0,['1151692959126962176'],[0 0 0 ... 0 0 0],64,65
2021-11-11T18:57:21.000Z,154,0,0,['2021-11-11t18:57:21.000z'],[0 0 0 ... 0 0 0],154,155
2021-11-11T00:27:50.000Z,0,0,0,['2021-11-11t00:27:50.000z'],[0 0 0 ... 0 0 0],0,0
"Saddened to hear about the passing of longtime Councilman and former Mayor Frank Coccho. Frank was a Corning institution. Our thoughts and prayers go out to his wife, Betty, and the entire Coccho family during this very difficult time.",2,8,1,"['sadden', 'hear', 'pass', 'longtim', 'councilman', 'former', 'mayor', 'frank', 'coccho', '.', 'frank', 'corn', 'institut', '.', 'our', 'thought', 'prayer', 'go', 'wife', ',', 'betti', ',', 'entir', 'coccho', 'famili', 'difficult', 'time', '.']",[0 2 0 ... 0 0 0],11,10
2936137560,0,0,0,['2936137560'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:50:07.000Z,0,0,0,['2021-11-11t18:50:07.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T09:18:25.000Z,0,0,0,['2021-11-11t09:18:25.000z'],[0 0 0 ... 0 0 0],0,0
Analyst - Derivative Clearing Ops  Morgan Stanley Advantage Services Pvt. Ltd. 2-4 years https://t.co/7t0ed17PB9,0,0,0,"['analyst', '-', 'deriv', 'clear', 'op', 'morgan', 'stanley', 'advantag', 'servic', 'pvt', '.', 'ltd.', '2-4', 'year', 'http', ':', '//t.co/7t0ed17pb9']",[0 0 0 ... 0 0 0],0,0
1458412176948006917,1,0,0,['1458412176948006917'],[0 0 0 ... 0 0 0],1,0
442979700,2,0,0,['442979700'],[0 0 0 ... 0 0 0],2,0
2021-11-11T18:26:08.000Z,1,0,0,['2021-11-11t18:26:08.000z'],[0 0 0 ... 0 0 0],1,0
1458195017298763783,1,0,0,['1458195017298763783'],[0 0 0 ... 0 0 0],1,0
3646985662,0,0,0,['3646985662'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:31:43.000Z,1,3,0,['2021-11-11t18:31:43.000z'],[0 0 0 ... 0 0 0],4,5
1458859912587526155,22,0,0,['1458859912587526155'],[0 0 0 ... 0 0 0],22,20
2021-11-11T10:21:09.000Z,3,0,0,['2021-11-11t10:21:09.000z'],[0 0 0 ... 0 0 0],3,5
2021-11-09T03:46:42.000Z,0,0,0,['2021-11-09t03:46:42.000z'],[0 0 0 ... 0 0 0],0,0
1458871483745259569,20690,0,0,['1458871483745259569'],[0 0 0 ... 0 0 0],20690,20690
"Sr. Director, Patients Support Services – Nektar Therapeutics – San Francisco, CA: Previous experience working in the pharmaceutical, biotechnology or medical device industry. The Senior ... #BayArea #Biotech https://t.co/BDNKfdY9GT",0,0,0,"['sr.', 'director', ',', 'patient', 'support', 'servic', '–', 'nektar', 'therapeut', '–', 'san', 'francisco', ',', 'ca', ':', 'previou', 'experi', 'work', 'pharmaceut', ',', 'biotechnolog', 'medic', 'devic', 'industri', '.', 'the', 'senior', '...', '#', 'bayarea', '#', 'biotech', 'http', ':', '//t.co/bdnkfdy9gt']",[2 3 1 ... 0 0 0],0,0
RT @OccupyDemocrats: BREAKING: The CEO of JetBlue Airways announces that 98% of their employees have complied with the company's vaccine ma…,2576,0,0,"['rt', '@', 'occupydemocrat', ':', 'break', ':', 'the', 'ceo', 'jetblu', 'airway', 'announc', '98', '%', 'employe', 'compli', 'compani', ""'s"", 'vaccin', 'ma…']",[0 0 0 ... 0 0 0],2576,2575
1458193035615891468,0,0,0,['1458193035615891468'],[0 0 0 ... 0 0 0],0,0
1399103920522334219,0,0,0,['1399103920522334219'],[0 0 0 ... 0 0 0],0,0
2021-11-10T21:27:09.000Z,0,0,0,['2021-11-10t21:27:09.000z'],[0 0 0 ... 0 0 0],0,0
1458835833641971721,266,0,0,['1458835833641971721'],[0 0 0 ... 0 0 0],266,265
1458855372219813889,41,0,0,['1458855372219813889'],[0 0 0 ... 0 0 0],41,40
2021-11-11T18:00:52.000Z,0,0,0,['2021-11-11t18:00:52.000z'],[0 0 0 ... 0 0 0],0,0
1458482587589095433,0,0,0,['1458482587589095433'],[0 0 0 ... 0 0 0],0,0
1458860313227370498,0,0,0,['1458860313227370498'],[0 0 0 ... 0 0 0],0,0
2021-11-11T16:45:51.000Z,0,0,0,['2021-11-11t16:45:51.000z'],[0 0 0 ... 0 0 0],0,0
ZSA 18-1 Motore di aspirazione LAMB AMETEK per lavapavimenti SSE https://t.co/DFrQ4vszZG eBay https://t.co/9DCXyKXA0v,0,0,0,"['zsa', '18-1', 'motor', 'di', 'aspirazion', 'lamb', 'ametek', 'per', 'lavapavimenti', 'sse', 'http', ':', '//t.co/dfrq4vszzg', 'ebay', 'http', ':', '//t.co/9dcxykxa0v']",[0 0 0 ... 0 0 0],0,0
3293552727,0,4,1,['3293552727'],[0 0 0 ... 0 0 0],5,5
773485929969414148,0,0,0,['773485929969414148'],[0 0 0 ... 0 0 0],0,0
2021-11-10T22:30:05.000Z,0,0,0,['2021-11-10t22:30:05.000z'],[0 0 0 ... 0 0 0],0,0
1458776173324869635,1,0,0,['1458776173324869635'],[0 0 0 ... 0 0 0],1,0
2021-11-10T06:00:08.000Z,0,0,0,['2021-11-10t06:00:08.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:08:04.000Z,45,0,0,['2021-11-11t18:08:04.000z'],[0 0 0 ... 0 0 0],45,45
2021-11-11T12:57:28.000Z,0,1,0,['2021-11-11t12:57:28.000z'],[0 0 0 ... 0 0 0],1,0
1276933987437555713,5,0,0,['1276933987437555713'],[0 0 0 ... 0 0 0],5,5
2021-11-11T17:17:08.000Z,0,0,0,['2021-11-11t17:17:08.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T17:16:45.000Z,0,0,0,['2021-11-11t17:16:45.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:55:31.000Z,0,3,0,['2021-11-11t18:55:31.000z'],[0 0 0 ... 0 0 0],3,5
1458832258715066375,3,3,0,['1458832258715066375'],[0 0 0 ... 0 0 0],6,5
865790035,2,0,0,['865790035'],[0 0 0 ... 0 0 0],2,0
"RT @SatorSAO: Thank you @NATPE for putting Sator on stage in front of Starz, Fox, Viacom, Discovery and Showtime to discuss NFTs, Sator and…",19,0,0,"['rt', '@', 'satorsao', ':', 'thank', '@', 'natp', 'put', 'sator', 'stage', 'front', 'starz', ',', 'fox', ',', 'viacom', ',', 'discoveri', 'showtim', 'discuss', 'nft', ',', 'sator', 'and…']",[0 4 0 ... 0 0 0],19,20
288315069,0,0,0,['288315069'],[0 0 0 ... 0 0 0],0,0
582292708,0,0,0,['582292708'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:56:06.000Z,2,0,0,['2021-11-11t18:56:06.000z'],[0 0 0 ... 0 0 0],2,0
RT @Kate_M_Proctor: On Owen Patterson and Geoffrey Cox one Tory backbencher tells me that they think the 'PM is in far more danger than he…,864,0,0,"['rt', '@', 'kate_m_proctor', ':', 'on', 'owen', 'patterson', 'geoffrey', 'cox', 'one', 'tori', 'backbench', 'tell', 'think', ""'pm"", 'far', 'danger', 'he…']",[0 0 0 ... 0 0 0],864,865
1325115160353103872,0,0,0,['1325115160353103872'],[0 0 0 ... 0 0 0],0,0
2021-11-11T16:41:18.000Z,0,0,0,['2021-11-11t16:41:18.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:57:05.000Z,2,0,0,['2021-11-11t18:57:05.000z'],[0 0 0 ... 0 0 0],2,0
1457868566833815558,0,0,0,['1457868566833815558'],[0 0 0 ... 0 0 0],0,0
22230837,4,0,0,['22230837'],[0 0 0 ... 0 0 0],4,5
2021-11-11T18:00:26.000Z,0,0,0,['2021-11-11t18:00:26.000z'],[0 0 0 ... 0 0 0],0,0
1458557297815396355,2,0,0,['1458557297815396355'],[0 0 0 ... 0 0 0],2,0
857423903471181825,0,0,0,['857423903471181825'],[0 0 0 ... 0 0 0],0,0
2021-11-11T16:04:55.000Z,2,0,0,['2021-11-11t16:04:55.000z'],[0 0 0 ... 0 0 0],2,0
"Principal Biostatistician – Nektar Therapeutics – San Francisco, CA: Provides independent program level statistical expertise and leadership in clinical development of a compound in early phase ... #BayArea #Biotech https://t.co/RfQKHxrvPX",0,0,0,"['princip', 'biostatistician', '–', 'nektar', 'therapeut', '–', 'san', 'francisco', ',', 'ca', ':', 'provid', 'independ', 'program', 'level', 'statist', 'expertis', 'leadership', 'clinic', 'develop', 'compound', 'earli', 'phase', '...', '#', 'bayarea', '#', 'biotech', 'http', ':', '//t.co/rfqkhxrvpx']",[2 1 1 ... 0 0 0],0,0
3244583058,0,1,0,['3244583058'],[0 0 0 ... 0 0 0],1,0
"@IcedKnife Bulish on $SHIB and $OGNand $NGM of e-Money is another option for a safer investment. Very undervalued project with a problem-solving use case.

Built for global payments, it's the internet of money! Next level #stablecoin issuer 👍

#crypto #altcoins #btc https://t.co/afgyOQAgOb",0,0,0,"['@', 'icedknif', 'bulish', '$', 'shib', '$', 'ognand', '$', 'ngm', 'e-money', 'anoth', 'option', 'safer', 'invest', '.', 'veri', 'undervalu', 'project', 'problem-solv', 'use', 'case', '.', 'built', 'global', 'payment', ',', ""'s"", 'internet', 'money', '!', 'next', 'level', '#', 'stablecoin', 'issuer', '👍', '#', 'crypto', '#', 'altcoin', '#', 'btc', 'http', ':', '//t.co/afgyoqagob']",[4 1 0 ... 0 0 0],0,0
2021-11-11T18:57:22.000Z,9,0,0,['2021-11-11t18:57:22.000z'],[0 0 0 ... 0 0 0],9,10
1458200244907298821,2,5,2,['1458200244907298821'],[0 0 0 ... 0 0 0],9,10
$MGM $PFE $AAPL Monetta Financial Services Inc - https://t.co/7ElBMwLU62 https://t.co/4YBjJTOBb9,0,0,0,"['$', 'mgm', '$', 'pfe', '$', 'aapl', 'monetta', 'financi', 'servic', 'inc', '-', 'http', ':', '//t.co/7elbmwlu62', 'http', ':', '//t.co/4ybjjtobb9']",[0 0 0 ... 0 0 0],0,0
1458645659414933510,0,2,0,['1458645659414933510'],[0 0 0 ... 0 0 0],2,0
2021-11-11T18:22:23.000Z,7,0,0,['2021-11-11t18:22:23.000z'],[0 0 0 ... 0 0 0],7,5
848198897377980416,0,8,0,['848198897377980416'],[0 0 0 ... 0 0 0],8,10
2021-11-11T18:50:17.000Z,0,0,0,['2021-11-11t18:50:17.000z'],[0 0 0 ... 0 0 0],0,0
1249708226871951362,64,0,0,['1249708226871951362'],[0 0 0 ... 0 0 0],64,65
1297607311918354432,0,4,0,['1297607311918354432'],[0 0 0 ... 0 0 0],4,5
1458871401830617103,2,3,0,['1458871401830617103'],[0 0 0 ... 0 0 0],5,5
208980634,0,0,0,['208980634'],[0 0 0 ... 0 0 0],0,0
2021-11-11T16:00:00.000Z,0,11,0,['2021-11-11t16:00:00.000z'],[0 0 0 ... 0 0 0],11,10
1458855388061786115,0,0,0,['1458855388061786115'],[0 0 0 ... 0 0 0],0,0
2021-11-11T13:26:32.000Z,0,0,0,['2021-11-11t13:26:32.000z'],[0 0 0 ... 0 0 0],0,0
1060158275361169408,0,0,0,['1060158275361169408'],[0 0 0 ... 0 0 0],0,0
2021-11-11T13:55:03.000Z,0,0,0,['2021-11-11t13:55:03.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:55:10.000Z,1,0,0,['2021-11-11t18:55:10.000z'],[0 0 0 ... 0 0 0],1,0
2021-11-10T12:48:35.000Z,0,0,0,['2021-11-10t12:48:35.000z'],[0 0 0 ... 0 0 0],0,0
Mama died last night by Irina Patterson #Illumination #WritingCommunity #Medium https://t.co/yuuZxqP8hI,0,0,0,"['mama', 'die', 'last', 'night', 'irina', 'patterson', '#', 'illumin', '#', 'writingcommun', '#', 'medium', 'http', ':', '//t.co/yuuzxqp8hi']",[3 0 0 ... 0 0 0],0,0
RT @giga128daytoy: เซียวจ้านเดบิวมา 6 ปี มียอดค้นหาใน baidu มากกว่า 100 ล้านครั้ง อยู่ในกลุ่มดาราที่มียอดค้นหามากกว่า 100 ล้านครั้ง เดบิวต์…,222,0,0,"['rt', '@', 'giga128daytoy', ':', 'เซียวจ้านเดบิวมา', '6', 'ปี', 'มียอดค้นหาใน', 'baidu', 'มากกว่า', '100', 'ล้านครั้ง', 'อยู่ในกลุ่มดาราที่มียอดค้นหามากกว่า', '100', 'ล้านครั้ง', 'เดบิวต์…']",[0 0 0 ... 0 0 0],222,220
1458858059074310149,1,2,0,['1458858059074310149'],[0 0 0 ... 0 0 0],3,5
2021-11-11T09:21:15.000Z,0,0,0,['2021-11-11t09:21:15.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:41:00.000Z,2,2,0,['2021-11-11t18:41:00.000z'],[0 0 0 ... 0 0 0],4,5
1458859448705945601,0,0,0,['1458859448705945601'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:44:06.000Z,25,0,0,['2021-11-11t18:44:06.000z'],[0 0 0 ... 0 0 0],25,25
875107384535900161,0,0,0,['875107384535900161'],[0 0 0 ... 0 0 0],0,0
2603182496,0,0,0,['2603182496'],[0 0 0 ... 0 0 0],0,0
2021-11-11T13:07:23.000Z,0,0,0,['2021-11-11t13:07:23.000z'],[0 0 0 ... 0 0 0],0,0
1458869058229653507,0,1,0,['1458869058229653507'],[0 0 0 ... 0 0 0],1,0
2021-11-11T18:56:44.000Z,50,0,0,['2021-11-11t18:56:44.000z'],[0 0 0 ... 0 0 0],50,50
1161142582690213888,1003,0,0,['1161142582690213888'],[0 0 0 ... 0 0 0],1003,1005
1458694395432165377,0,0,0,['1458694395432165377'],[0 0 0 ... 0 0 0],0,0
838083723782406146,5,0,0,['838083723782406146'],[0 0 0 ... 0 0 0],5,5
2021-11-11T15:10:18.000Z,2,0,0,['2021-11-11t15:10:18.000z'],[0 0 0 ... 0 0 0],2,0
https://t.co/8xrHHjgHPm,0,0,0,"['http', ':', '//t.co/8xrhhjghpm']",[0 0 0 ... 0 0 0],0,0
2021-11-11T18:47:09.000Z,0,0,0,['2021-11-11t18:47:09.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T15:34:40.000Z,0,0,0,['2021-11-11t15:34:40.000z'],[0 0 0 ... 0 0 0],0,0
1458452550772875265,0,1,0,['1458452550772875265'],[0 0 0 ... 0 0 0],1,0
CLOSE Long [ MGM ] MGM Resorts International -5.9% in 27 days https://t.co/kDmfrqgSry,0,0,0,"['close', 'long', '[', 'mgm', ']', 'mgm', 'resort', 'intern', '-5.9', '%', '27', 'day', 'http', ':', '//t.co/kdmfrqgsri']",[0 0 0 ... 0 0 0],0,0
2021-11-10T10:57:05.000Z,0,0,0,['2021-11-10t10:57:05.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:45:05.000Z,1,0,0,['2021-11-11t18:45:05.000z'],[0 0 0 ... 0 0 0],1,0
2021-11-11T15:02:58.000Z,2,34,0,['2021-11-11t15:02:58.000z'],[0 0 0 ... 0 0 0],36,35
2021-11-11T18:57:14.000Z,0,0,0,['2021-11-11t18:57:14.000z'],[0 0 0 ... 0 0 0],0,0
1458461279006466059,1,0,0,['1458461279006466059'],[0 0 0 ... 0 0 0],1,0
2021-11-11T16:30:02.000Z,0,0,0,['2021-11-11t16:30:02.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-09T16:04:07.000Z,0,0,0,['2021-11-09t16:04:07.000z'],[0 0 0 ... 0 0 0],0,0
1458861867019821056,0,0,0,['1458861867019821056'],[0 0 0 ... 0 0 0],0,0
2021-11-11T04:26:03.000Z,0,0,0,['2021-11-11t04:26:03.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:56:40.000Z,81,0,0,['2021-11-11t18:56:40.000z'],[0 0 0 ... 0 0 0],81,80
"RT @WilMochileando: LA NUEVA EXHIBICIÓN EN NEW YORK 😍

¡Siguen añadiendo nuevas actividades en NYC! Ya abrió la exhibición de Yayoi Kusama…",40,0,0,"['rt', '@', 'wilmochileando', ':', 'la', 'nueva', 'exhibición', 'en', 'new', 'york', '😍', '¡siguen', 'añadiendo', 'nueva', 'actividad', 'en', 'nyc', '!', 'ya', 'abrió', 'la', 'exhibición', 'de', 'yayoi', 'kusama…']",[0 0 0 ... 0 0 0],40,40
1458590056499884034,1,0,0,['1458590056499884034'],[0 0 0 ... 0 0 0],1,0
1458798729998348290,0,0,0,['1458798729998348290'],[0 0 0 ... 0 0 0],0,0
"RT @DRoberts44: https://t.co/g8vAhHca09 via @guidofawkes
I’d say it’s not the Owen Patterson Parliamentary Standards row which is primary f…",25,0,0,"['rt', '@', 'droberts44', ':', 'http', ':', '//t.co/g8vahhca09', 'via', '@', 'guidofawk', 'i', '’', 'say', '’', 'owen', 'patterson', 'parliamentari', 'standard', 'row', 'primari', 'f…']",[0 0 0 ... 0 0 0],25,25
2962384385,0,1,0,['2962384385'],[0 0 0 ... 0 0 0],1,0
1458812107126976514,0,0,0,['1458812107126976514'],[0 0 0 ... 0 0 0],0,0
$MGM | Mgm Resorts International ($MGM) Trading Report (MGM) https://t.co/VqZ4S6pjeX https://t.co/D2B69V0b1v,0,0,0,"['$', 'mgm', '|', 'mgm', 'resort', 'intern', '(', '$', 'mgm', ')', 'trade', 'report', '(', 'mgm', ')', 'http', ':', '//t.co/vqz4s6pjex', 'http', ':', '//t.co/d2b69v0b1v']",[0 0 0 ... 0 0 0],0,0
2021-11-11T09:59:20.000Z,0,1,0,['2021-11-11t09:59:20.000z'],[0 0 0 ... 0 0 0],1,0
2021-11-10T16:06:48.000Z,0,0,0,['2021-11-10t16:06:48.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-10T19:51:27.000Z,9,0,0,['2021-11-10t19:51:27.000z'],[0 0 0 ... 0 0 0],9,10
1458871312756068394,18,0,0,['1458871312756068394'],[0 0 0 ... 0 0 0],18,20
"🚘@Publicis_Spain Emil se despide de @MBenzEspana con una campaña mundial

🙌La agencia está detrás de ‘La leyenda continúa’, su último trabajo para la firma alemana tras la asignación de su cuenta internacional al grupo @Omnicom 
https://t.co/hj0pTJjH0A",0,2,0,"['🚘', '@', 'publicis_spain', 'emil', 'se', 'despid', 'de', '@', 'mbenzespana', 'con', 'una', 'campaña', 'mundial', '🙌la', 'agencia', 'está', 'detrá', 'de', '‘', 'la', 'leyenda', 'continúa', '’', ',', 'su', 'último', 'trabajo', 'para', 'la', 'firma', 'alemana', 'tra', 'la', 'asignación', 'de', 'su', 'cuenta', 'internacion', 'al', 'grupo', '@', 'omnicom', 'http', ':', '//t.co/hj0ptjjh0a']",[0 1 0 ... 0 0 0],2,0
2021-11-11T15:31:55.000Z,6,0,0,['2021-11-11t15:31:55.000z'],[0 0 0 ... 0 0 0],6,5
2021-11-11T18:54:21.000Z,0,4,0,['2021-11-11t18:54:21.000z'],[0 0 0 ... 0 0 0],4,5
1458844665441144833,0,0,0,['1458844665441144833'],[0 0 0 ... 0 0 0],0,0
1458868783821565958,0,1,0,['1458868783821565958'],[0 0 0 ... 0 0 0],1,0
1458870337383411713,0,0,0,['1458870337383411713'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:57:22.000Z,1,2,0,['2021-11-11t18:57:22.000z'],[0 0 0 ... 0 0 0],3,5
803682476350697472,0,0,0,['803682476350697472'],[0 0 0 ... 0 0 0],0,0
1458870000345763862,0,0,0,['1458870000345763862'],[0 0 0 ... 0 0 0],0,0
1458240595500097537,2,0,0,['1458240595500097537'],[0 0 0 ... 0 0 0],2,0
2021-11-11T18:40:06.000Z,0,0,0,['2021-11-11t18:40:06.000z'],[0 0 0 ... 0 0 0],0,0
1458854354765627397,0,4,0,['1458854354765627397'],[0 0 0 ... 0 0 0],4,5
1182303002972999680,0,0,0,['1182303002972999680'],[0 0 0 ... 0 0 0],0,0
1458824556152508418,0,0,0,['1458824556152508418'],[0 0 0 ... 0 0 0],0,0
1458800770443366407,1,6,0,['1458800770443366407'],[0 0 0 ... 0 0 0],7,5
2021-11-11T16:59:46.000Z,0,0,0,['2021-11-11t16:59:46.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:07:13.000Z,0,0,0,['2021-11-11t18:07:13.000z'],[0 0 0 ... 0 0 0],0,0
726310482500554754,53,0,0,['726310482500554754'],[0 0 0 ... 0 0 0],53,55
52850841,0,0,0,['52850841'],[0 0 0 ... 0 0 0],0,0
2021-11-11T17:36:06.000Z,1,0,0,['2021-11-11t17:36:06.000z'],[0 0 0 ... 0 0 0],1,0
"RT @WilMochileando: LA NUEVA EXHIBICIÓN EN NEW YORK 😍

¡Siguen añadiendo nuevas actividades en NYC! Ya abrió la exhibición de Yayoi Kusama…",40,0,0,"['rt', '@', 'wilmochileando', ':', 'la', 'nueva', 'exhibición', 'en', 'new', 'york', '😍', '¡siguen', 'añadiendo', 'nueva', 'actividad', 'en', 'nyc', '!', 'ya', 'abrió', 'la', 'exhibición', 'de', 'yayoi', 'kusama…']",[0 0 0 ... 0 0 0],40,40
2021-11-10T23:38:10.000Z,0,0,0,['2021-11-10t23:38:10.000z'],[0 0 0 ... 0 0 0],0,0
"https://t.co/Y5VHGlNm3m
#42sTop42

2021-NOV-11 1:15pm
$GLW #Corning up 1.52% = $495.8 million gain. At $32.6 billion marketCap, $GLW represents 24.5% of the $132.9 billion #electronic #components industry. https://t.co/EVjo7CU6uu",0,0,0,"['http', ':', '//t.co/y5vhglnm3m', '#', '42stop42', '2021-nov-11', '1:15pm', '$', 'glw', '#', 'corn', '1.52', '%', '=', '$', '495.8', 'million', 'gain', '.', 'at', '$', '32.6', 'billion', 'marketcap', ',', '$', 'glw', 'repres', '24.5', '%', '$', '132.9', 'billion', '#', 'electron', '#', 'compon', 'industri', '.', 'http', ':', '//t.co/evjo7cu6uu']",[4 1 0 ... 0 0 0],0,0
1458866128722305026,16,0,0,['1458866128722305026'],[0 0 0 ... 0 0 0],16,15
2021-11-11T18:35:31.000Z,0,0,0,['2021-11-11t18:35:31.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-09T18:59:05.000Z,0,0,0,['2021-11-09t18:59:05.000z'],[0 0 0 ... 0 0 0],0,0
1458831428158902277,0,4,0,['1458831428158902277'],[0 0 0 ... 0 0 0],4,5
56678999,0,0,0,['56678999'],[0 0 0 ... 0 0 0],0,0
2021-11-10T20:57:42.000Z,2,0,0,['2021-11-10t20:57:42.000z'],[0 0 0 ... 0 0 0],2,0
JetBlue Airways flight #JBU1463 spotted at 650 feet! https://t.co/z25WzEM1LD,0,0,0,"['jetblu', 'airway', 'flight', '#', 'jbu1463', 'spot', '650', 'feet', '!', 'http', ':', '//t.co/z25wzem1ld']",[1 0 0 ... 0 0 0],0,0
PXD 184.16 -2.29 -1.23% : Pioneer Natural Resources Company - Yahoo Finance.  Another Sleepy 😴 Joe screw up https://t.co/JUzXoMOqRA,1,1,0,"['pxd', '184.16', '-2.29', '-1.23', '%', ':', 'pioneer', 'natur', 'resourc', 'compani', '-', 'yahoo', 'financ', '.', 'anoth', 'sleepi', '😴', 'joe', 'screw', 'http', ':', '//t.co/juzxomoqra']",[0 0 0 ... 0 0 0],2,0
2021-11-11T18:57:17.000Z,195,0,0,['2021-11-11t18:57:17.000z'],[0 0 0 ... 0 0 0],195,195
"Do not miss out! Discover all the digital tools and features you get through Cigna by signing into https://t.co/VONUqHHyG3. From finding care and costs to benefit information, ID cards and helpful resources during a time of crisis… https://t.co/nQiCebHyac has it all.",0,0,0,"['do', 'miss', '!', 'discov', 'digit', 'tool', 'featur', 'get', 'cigna', 'sign', 'http', ':', '//t.co/vonuqhhyg3', '.', 'from', 'find', 'care', 'cost', 'benefit', 'inform', ',', 'id', 'card', 'help', 'resourc', 'time', 'crisis…', 'http', ':', '//t.co/nqicebhyac', '.']",[0 1 0 ... 0 0 0],0,0
1458790087030939652,0,0,0,['1458790087030939652'],[0 0 0 ... 0 0 0],0,0
2021-11-11T18:06:19.000Z,1,1,0,['2021-11-11t18:06:19.000z'],[0 0 0 ... 0 0 0],2,0
2021-11-11T18:56:51.000Z,0,0,0,['2021-11-11t18:56:51.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-10T19:32:27.000Z,0,0,0,['2021-11-10t19:32:27.000z'],[0 0 0 ... 0 0 0],0,0
2021-11-10T16:28:38.000Z,0,1,0,['2021-11-10t16:28:38.000z'],[0 0 0 ... 0 0 0],1,0
2874429357,30,0,0,['2874429357'],[0 0 0 ... 0 0 0],30,30
"RT @FirstSquawk: TESLA CEO ELON MUSK SOLD 582,357 SHARES HELD BY HIS TRUST -SEC FILING",57,0,0,"['rt', '@', 'firstsquawk', ':', 'tesla', 'ceo', 'elon', 'musk', 'sold', '582,357', 'share', 'held', 'by', 'hi', 'trust', '-sec', 'file']",[0 0 0 ... 0 0 0],57,55
"Lenny Nganga, CEO of the Omnicom media group agencies Saracen OMD and Saracen PHD in East Africa takes over and explores how to Identify Key Business Drivers and the application of Data. 
#MakeDataYourWeapon #WebinarSeries #DataNovember #Marketing #DataAnalytics https://t.co/FSutni6fUH",0,0,0,"['lenni', 'nganga', ',', 'ceo', 'omnicom', 'media', 'group', 'agenc', 'saracen', 'omd', 'saracen', 'phd', 'east', 'africa', 'take', 'explor', 'identifi', 'key', 'busi', 'driver', 'applic', 'data', '.', '#', 'makedatayourweapon', '#', 'webinarseri', '#', 'datanovemb', '#', 'market', '#', 'dataanalyt', 'http', ':', '//t.co/fsutni6fuh']",[5 1 0 ... 0 0 0],0,0
2021-11-09T20:40:05.000Z,0,0,0,['2021-11-09t20:40:05.000z'],[0 0 0 ... 0 0 0],0,0
1458812432298569736,0,0,0,['1458812432298569736'],[0 0 0 ... 0 0 0],0,0
2021-11-11T17:26:15.000Z,2,0,0,['2021-11-11t17:26:15.000z'],[0 0 0 ... 0 0 0],2,0
2021-11-11T13:53:22.000Z,0,1,0,['2021-11-11t13:53:22.000z'],[0 0 0 ... 0 0 0],1,0
2021-11-11T18:57:12.000Z,375,0,0,['2021-11-11t18:57:12.000z'],[0 0 0 ... 0 0 0],375,375
2021-11-11T09:19:10.000Z,0,0,0,['2021-11-11t09:19:10.000z'],[0 0 0 ... 0 0 0],0,0
"@tonmiletrader The shipowner used to trade as Diana Containerships. Between the summer of 2019 and the summer of 2020, the company sold four containerships for $53.4m and acquired as many aframaxes for a total $112m. - credit Tradewinds,  Harry Papachristou",0,0,0,"['@', 'tonmiletrad', 'the', 'shipown', 'use', 'trade', 'diana', 'containership', '.', 'between', 'summer', '2019', 'summer', '2020', ',', 'compani', 'sold', 'four', 'containership', '$', '53.4m', 'acquir', 'mani', 'aframax', 'total', '$', '112m', '.', '-', 'credit', 'tradewind', ',', 'harri', 'papachrist']",[0 2 0 ... 0 0 0],0,0
2021-11-11T18:51:36.000Z,1,0,0,['2021-11-11t18:51:36.000z'],[0 0 0 ... 0 0 0],1,0
