1458222375061921799,833597934,2021-11-09T23:58:01.000Z,"RT @WilMochileando: LA NUEVA EXHIBICIÓN EN NEW YORK 😍

¡Siguen añadiendo nuevas actividades en NYC! Ya abrió la exhibición de Yayoi Kusama…",40,0,0,0
1458220354510393344,1298791691265150977,2021-11-09T23:49:59.000Z,"RT @WilMochileando: LA NUEVA EXHIBICIÓN EN NEW YORK 😍

¡Siguen añadiendo nuevas actividades en NYC! Ya abrió la exhibición de Yayoi Kusama…",40,0,0,0
983571678411173890,2021-11-10T19:41:02.000Z,"During my internship at J.C. Penney Company, Inc. last summer, I hypothesized a new type of nuclear pulse propulsion",1458520093512454145,0,0,0,0
294168217,2021-11-10T13:34:16.000Z,Company Selling J.C. Penney Stores Seeks Listing on Nasdaq https://t.co/xTN9i1x1yX https://t.co/JLLyF8WTfi,1458427790181781510,0,0,0,0
34270059,2021-11-10T20:03:21.000Z,"RT @GreenBiz: .@WestRock As more companies shift to fiber-based or paper packaging, strong forest management practices will be essential fo…",1458525706900619268,2,0,0,0
189176466,2021-11-10T20:02:35.000Z,"RT @GreenBiz: .@WestRock As more companies shift to fiber-based or paper packaging, strong forest management practices will be essential fo…",1458525513950105602,2,0,0,0
15942016,2021-11-10T18:00:12.000Z,".@WestRock As more companies shift to fiber-based or paper packaging, strong forest management practices will be essential for the sustainability of a company’s operations. Read the story here: https://t.co/Bry1rfQ3qd #sponsored https://t.co/J2pwKYhRtf",1458494716799078402,2,0,6,0
44140499,2021-11-10T16:35:39.000Z,"@WestRock Expands Claremont, North Carolina, Facility https://t.co/VvdoXsdxR8 #econdev @edpnc @CatawbaEDC",1458473439942094848,0,0,0,0
44840411,2021-11-10T15:05:36.000Z,"Board Packaging Market industry rides on high demand, looking at expansions 2021 | Top Vendors WestRock Company,Cascades https://t.co/ZRxprmbM0X",1458450775714287624,0,0,0,0
1337384643662929920,2021-11-10T09:15:06.000Z,RT @SeekingAlpha: $WRK - WestRock Company 2021 Q4 - Results - Earnings Call Presentation. https://t.co/PQJaX4pyGz #trading #stockmarket #in…,1458362569773699076,1,0,0,0
23059499,2021-11-10T07:26:03.000Z,$WRK - WestRock Company 2021 Q4 - Results - Earnings Call Presentation. https://t.co/PQJaX4pyGz #trading #stockmarket #investing,1458335128925528071,1,0,1,0
1099039801397964802,2021-11-09T20:15:51.000Z,WestRock Company $WRK held an earnings call on 11/9/2021. Here are the highlights:,1458166464385622026,0,1,0,0
963495628545327104,2021-11-09T18:21:37.000Z,$WRK NEW ARTICLE : WestRock Company (WRK) CEO David Sewell on Q4 2021 Results - Earnings Call Transcript https://t.co/HOm5LJRPqr Get all the latest $WRK related news here : https://t.co/kO6LYCaAVK,1458137717309677577,0,0,0,0
23059499,2021-11-09T18:14:08.000Z,$WRK - WestRock Company (WRK) CEO David Sewell on Q4 2021 Results - Earnings Call Transcript. https://t.co/CZMb9xm07I #finance #economy #stockmarket,1458135836361330689,0,0,0,0
4839215822,1458870937818906625,"RT @NetAppPartners: From genomic research to medical imaging, #FlexPod is designed to help healthcare businesses run more efficient workloa…",2021-11-11T18:55:10.000Z,1,0,0,0
193090598,1458867745047531529,"From genomic research to medical imaging, #FlexPod is designed to help healthcare businesses run more efficient workloads in the cloud and save more lives. 🏥 

Take a tour of the FlexPod hospital to see how! 👇

#NetApp https://t.co/U7t2uzE698",2021-11-11T18:42:29.000Z,1,0,2,0
903424790836502528,1458866676808749057,"RT @Zadara: Zadara named storage leader over Pure Storage, NetApp and More.
Download the free report here.",2021-11-11T18:38:14.000Z,29,0,0,0
950189239,1458865898446626821,Thank you to our Net Vets for your service today and every day. NetApp is proud to support you. #VeteransDay2021 #LifeAtNetApp https://t.co/t7IRvRJqzm,2021-11-11T18:35:09.000Z,0,0,1,0
1319724644107194370,1458862945782403074,NetAppIT: Thank you to our Net Vets for your service today and every day. NetApp is proud to support you. #VeteransDay2021 #LifeAtNetApp https://t.co/CB4zuD7fCF,2021-11-11T18:23:25.000Z,0,0,1,0
90917198,1458860496355049473,“Heroes don’t scale. Only teams scale.” Thanks Mark McLaughlin for sharing your #leadership story with @NetApp #NetVets #VeteransDay https://t.co/0hAQpNDcWN,2021-11-11T18:13:41.000Z,1,0,2,0
774930938685972480,1458858619328421896,Amazon #FSx for #Windows File Server is a managed file storage solution. But it can provide so much more! Get an in-depth look at FSx Windows in our blog: ​​https://t.co/0OHTuNoOxh https://t.co/a0BaKfWfxZ,2021-11-11T18:06:13.000Z,0,0,0,0
1428128171782807558,1458857269865721856,❓ 🤔  What Is the Fiscal Year of Netapp? | 🌐 https://t.co/ptr9UZVkVd ⚡ #FiscalCalendar #FiscalYear #Fiscally.io,2021-11-11T18:00:52.000Z,0,0,0,0
2915983854,1458857126890254337,Thank you to our Net Vets for your service today and every day. NetApp is proud to support you. #VeteransDay2021 #LifeAtNetApp https://t.co/dz3rHMw0BD,2021-11-11T18:00:17.000Z,0,0,3,0
19206934,1458856309319680001,"Joost Van Drenth en Oscar Wijnants belichten #data #services innovaties rond tools van NetApp. De onzekerheid of cloud computing gaat aanslaan, is nu wel voorbij. Partners van NetApp ontwikkelen volop diensten met en rond de produc…https://t.co/IxOyYebZTZ https://t.co/vC44BGeqMF",2021-11-11T17:57:03.000Z,0,0,0,0
Jefferies Stick to Their Hold Rating for AGNC Investment - https://t.co/XygqKaZ6aP,108617488,1458725084835819522,2021-11-11T09:15:36.000Z,0,0,0,0
"Riot Blockchain  And 6 Other Stocks Have High Sales Growth And An Above 3% Return on Equity
https://t.co/I1b2WLRGOq
(VIANEWS) - Riot Blockchain (RIOT), AGNC Investment Corp. (AGNC), Vericel Corporati... https://t.co/sJEIMaZnEm",4893474783,1458530727281274881,2021-11-10T20:23:18.000Z,0,0,0,0
Synthetic Long Discount Alert: AGNC INVESTMENT CORP $AGNC trading at a 11.35% discount for the 19-Jan-2024 expiration https://t.co/mnj6HrzU5J,4876582225,1458482015293124616,2021-11-10T17:09:44.000Z,0,0,0,0
2021-11-11T18:42:38.000Z,"Fluorine, Friend, Bitter Green. Up Next: Twenty-First Century Fox And The Sorrow Of Distress.  NoReply@Budlight.com",1458867782938873876,52850841,0,0,0,0
1086859863261671424,1458870302117699592,2021-11-11T18:52:39.000Z,"@CarnivalCruise @CarnivalPLC @USEEOC @JDhillonEEOC @FBI @TheJusticeDept @cunardline @aida_de @CostaCruises @SeabournCruise @comcast @Xfinity @INTERPOL_HQ Genocide jerry, the terrorist pedophile cuckmaster supreme, uve made me sacrifice my friends, my job, my gf, my school, my life all so I can get a few dollars? Ure still messin w me now, I cant go to school, cant get into my banks app, i cant get into cigna. Ure a terrorist jared",0,0,0,0
1358939029333446656,1458869983438524426,2021-11-11T18:51:23.000Z,"RT @PerfectFiOrg: @FedEx @Cigna Intentional about evading taxes. ""FedEx zeroed out its federal income tax on $1.2 billion of U.S. pretax in…",1,0,0,0
1358939029333446656,1458869939738009600,2021-11-11T18:51:12.000Z,"@FedEx @Cigna Intentional about evading taxes. ""FedEx zeroed out its federal income tax on $1.2 billion of U.S. pretax income in 2020 and received a rebate of $230 million."" @iteptweets",1,0,1,0
24992817,1458868838343262208,2021-11-11T18:46:50.000Z,There are certain insurance companies I will never sign up with. Cigna health springs and United health care…put trash.,0,0,2,0
1738492056,1458868388168552487,2021-11-11T18:45:02.000Z,Looking to reduce your risk of heart disease and stroke? Practicing regular oral care at home is an important first step. Learn more about how your oral health impacts your overall health. https://t.co/nUsEUwJcTS #CignaDental #WeAreCigna https://t.co/KMe0iRQeXW,0,0,0,0
840267354625957892,1458867997267959810,2021-11-11T18:43:29.000Z,Thank you @Cigna and the @Ravens for this incredible honor!🙌 https://t.co/h9DdDXMz1t,0,0,0,0
1059566086377664514,1458867374879350785,2021-11-11T18:41:01.000Z,"RT @StampStigma: 🇺🇸 @MHFirstAidUSA for Military Members, Veterans &amp; Families: https://t.co/XwGSzYeRdK

🇺🇸 Military Crisis Line: Call 1-800-…",14,0,0,0
37687077,1458865320643502082,2021-11-11T18:32:51.000Z,"Do not miss out! Discover all the digital tools and features you get through Cigna by signing into https://t.co/VONUqHHyG3. From finding care and costs to benefit information, ID cards and helpful resources during a time of crisis… https://t.co/nQiCebHyac has it all.",0,0,0,0
718426782505021440,1458864865444044803,2021-11-11T18:31:02.000Z,"@Alejandrooromay Mira la ARGENTINA del EVASOR DUJOVNE y Macri, yo vivo en Casasco Moreno, aquí el referente de Juntos, CIGNA, ya se fue a lo del SASTRE",0,0,0,0
1092945157564129281,1458863963886731267,2021-11-11T18:27:28.000Z,"RT @StampStigma: 🇺🇸 @MHFirstAidUSA for Military Members, Veterans &amp; Families: https://t.co/XwGSzYeRdK

🇺🇸 Military Crisis Line: Call 1-800-…",14,0,0,0
2468218764,"2 Je me suis acquitté de toutes les démarches que tu m'as demandées .
Tu m'as envoyé un mail le 1er octobre  m'assurant que je serai payé par virement bancaire au plus tard dans les 14 jours.
Et toujours rien !",1458866637583663104,2021-11-11T18:38:05.000Z,0,1,0,0
1413826050837127171,"@JeanCASTEX Et pour celles qui gagnent moins de mille euros par mois tout en assurant plus de 24 heures par semaines aux côtés d’enfants lourdement scolarisés handicapés ?
AESH",1458863897079914496,2021-11-11T18:27:12.000Z,0,0,0,0
2547886404,"@LTekaiaZafra @StuartNorval @LP_LaPresse @France24_fr @JamesCreedonF24 C'est parce que je ne cherche pas trop de détails sur l'Evergrande, juste ce qui s'est passé dernièrement tout en assurant une vision globale. Bref, qui des deux apportera cela.",1458861682122440708,2021-11-11T18:18:24.000Z,0,0,0,0
1924152884,"We will be moving to @Assurant on Twitter! Follow us there to keep up with our insights, news, and updates. https://t.co/8LdOc91YDz",1458858641507987460,2021-11-11T18:06:19.000Z,1,0,1,0
1006003686,"@john_brique Quelle déclaration de Griff ?

Miss B va vendre en s'assurant, NORMALEMENT, que la franchise va rester à Nola.

NORMALEMENT",1458857181906968577,2021-11-11T18:00:31.000Z,0,0,0,0
295558456,"RT @AmisChamp2Mars: Nous ne voulons pas éliminer totalement les événements du champ-de-Mars. Mais nous voulons des règles, les limitant qua…",1458851553150918661,2021-11-11T17:38:09.000Z,13,0,0,0
1418955776450834439,"RT @Drmartyufml: 🔹L'état ne paie pas plus les études des médecins que celle des autres professions
🔹La formation d'un médecin a un bien mei…",1458851456052781065,2021-11-11T17:37:45.000Z,148,0,0,0
2322359941,"RT @AmisChamp2Mars: Nous ne voulons pas éliminer totalement les événements du champ-de-Mars. Mais nous voulons des règles, les limitant qua…",1458848814685634570,2021-11-11T17:27:16.000Z,13,0,0,0
3306658815,"Nous ne voulons pas éliminer totalement les événements du champ-de-Mars. Mais nous voulons des règles, les limitant quantitativement et nous assurant de leur qualité! 
Pour en savoir plus sur l'histoire du Champ-de-Mars, regardez notre vidéo: https://t.co/ZZI2hMor2X https://t.co/vS47xHdQ0d",1458848124324167681,2021-11-11T17:24:31.000Z,13,2,21,1
1418257105237254144,"@gerardfiloche Les entreprises sont les premières pourvoyeuses d'impôts assurant les aides sociales qui seront distribués. 2/3 des français touchent plus d'aides qu'ils ne paient d'impôts. La gauche ne sait pas gérer un pays, il suffit de constater la faillite de ses idées dans le Monde.",1458847599981641734,2021-11-11T17:22:26.000Z,1,0,2,0
1344666775745658885,1458871416623935495,2021-11-11T18:57:04.000Z,"RT @BaylorWBB: 🏀 𝗚𝗔𝗠𝗘𝗗𝗔𝗬 🏀

🆚 UT Arlington
⏰ 6PM
📍 College Park Center
📺 ESPN+
📻 ESPN Central Texas / Sirius XM 375
📈 https://t.co/4j3uhAXH…",14,0,0,0
2260660060,1458870816532275203,2021-11-11T18:54:41.000Z,RT @UCF_Jaguar: Listening to Sirius XM Fantasy Football Radio and this dude says Trevor Lawrence has been “terrible” this year and perhaps…,8,0,0,0
46187265,1458870482950832135,2021-11-11T18:53:22.000Z,"RT @BaylorWBB: 🏀 𝗚𝗔𝗠𝗘𝗗𝗔𝗬 🏀

🆚 UT Arlington
⏰ 6PM
📍 College Park Center
📺 ESPN+
📻 ESPN Central Texas / Sirius XM 375
📈 https://t.co/4j3uhAXH…",14,0,0,0
347681170,1458868304106463237,2021-11-11T18:44:42.000Z,RT @UCF_Jaguar: Listening to Sirius XM Fantasy Football Radio and this dude says Trevor Lawrence has been “terrible” this year and perhaps…,8,0,0,0
17308040,1458868110857949192,2021-11-11T18:43:56.000Z,"@kelseydarragh My therapist recommended sensations and it changed my life! If I can’t get an ice cube to put on the back of my neck on my spine, I turn the air up in my car or put my AirPods in and blast Sirius XM Chill or lofi hip hop",0,0,0,0
1585881026,1458863744558247938,2021-11-11T18:26:35.000Z,RT @salinterdonato: Jeff Monken on Veterans Day during his Sirius XM’s Dusty and Danny In The Morning interview #ArmyFootballl https://t.co…,8,0,0,0
381244615,1458863645513830402,2021-11-11T18:26:12.000Z,RT @813carguy: There's only one explanation. @bullyray5150 is clearly a time traveler and already knows the future. Tune in to @BustedOpenR…,2,0,0,0
1003775348151119872,1458861561703911435,2021-11-11T18:17:55.000Z,"@DeanObeidallah Besides Sirius XM Progress 124 (which I listen to and love), what other media are worth paying attention to?  BBC World?  NPR?  PBS News Hour?",0,0,0,0
1597515498,1458860001456537607,2021-11-11T18:11:43.000Z,"RT @BaylorWBB: 🏀 𝗚𝗔𝗠𝗘𝗗𝗔𝗬 🏀

🆚 UT Arlington
⏰ 6PM
📍 College Park Center
📺 ESPN+
📻 ESPN Central Texas / Sirius XM 375
📈 https://t.co/4j3uhAXH…",14,0,0,0
2285903551,1458858836186435586,2021-11-11T18:07:05.000Z,"This Veterans Day, I'm remembering the old Playboy Channel on Sirius XM, and how they had a talk show with Playmates and a guy called in and said ""I'm a vet,"" and the girls went ""awww, I love animals!"" Thanks for your service, Playboy.",0,0,2,0
1458871056005943316,1247803821482323968,2021-11-11T18:55:38.000Z,RT @giga128daytoy: เซียวจ้านเดบิวมา 6 ปี มียอดค้นหาใน baidu มากกว่า 100 ล้านครั้ง อยู่ในกลุ่มดาราที่มียอดค้นหามากกว่า 100 ล้านครั้ง เดบิวต์…,222,0,0,0
1458869813988642837,1337871481615761408,2021-11-11T18:50:42.000Z,"RT @BestVocalistTae: -Most sucbribed bts mem on Bilibilli., #7 in kpop without solo activity &amp; promo in China.

- Most buyed albums in enti…",174,0,0,0
1458869477286694923,1354002305167683584,2021-11-11T18:49:22.000Z,"RT @Baidu_Inc: Using #Baidu voice recognition and UNIT tech, property developer Country Garden Holdings’ #AI-powered robot calling system a…",80,0,0,0
1458868795758432271,1374036564360060932,2021-11-11T18:46:40.000Z,"RT @linsemao_com: 百度云泄露: 首都经贸大学毕业的女生自慰, 完成主人交给的任务. 这个女生是北京人, 26岁. 她拿着非常粗大的丝瓜自慰, 不断地弄擦着阴道口, 慢慢地把丝瓜插进阴道, 然后开始快速地自慰, 白浆从阴道里流出来. 她把跳蛋慢慢地放进了她的肛门…",8,0,0,0
1458866761487446016,1049729260112363521,2021-11-11T18:38:35.000Z,"RT @BestVocalistTae: -Most sucbribed bts mem on Bilibilli., #7 in kpop without solo activity &amp; promo in China.

- Most buyed albums in enti…",174,0,0,0
1458865995381035010,4247861473,2021-11-11T18:35:32.000Z,RT @giga128daytoy: เซียวจ้านเดบิวมา 6 ปี มียอดค้นหาใน baidu มากกว่า 100 ล้านครั้ง อยู่ในกลุ่มดาราที่มียอดค้นหามากกว่า 100 ล้านครั้ง เดบิวต์…,222,0,0,0
1458865899209838597,1379176293888053252,2021-11-11T18:35:09.000Z,RT @Baidu_Inc: Continuous upgrades to #BaiduMaps: Lane Level Navigation allow it to recreate the road with HD precision. Sub-meter level ac…,26,0,0,0
1458864710879952896,980993915523276800,2021-11-11T18:30:26.000Z,#baidu,0,0,0,0
1458863636328304658,1053140562134556672,2021-11-11T18:26:09.000Z,"The consistently evolving demand and establishment of new business models in the #retail industry are contributing to the #AIinretail market growth.
@awscloud @Baidu_Inc @Google @IBM @Microsoft 

https://t.co/G1AgWIUVBq",0,0,0,0
1458863314159620099,1954774334,2021-11-11T18:24:53.000Z,"#AI in Social Media Market Next Big Thing | Adobe Systems,AWS,Baidu,Clarabridge,Cluep - Energy Siren
#AI in Social Media Market Next Big Thing | Adobe Systems,AWS,Baidu,Clarabridge,Cluep https://t.co/cnPj1yD5HA Energy Siren
#SocialMedia #SocialMediaAI",0,0,0,0
1458867387667787781,1026775175889604608,"@9emintim mais oui 
obligé o bout d’un moment tu vas trouver LA personne bb t’es incroyable c’est juste pas ton moment encore",2021-11-11T18:41:04.000Z,1,1,0,0
1458866656529182721,1048591509950328834,Wa koy ka bb time kay nag work na akong bb T_T,2021-11-11T18:38:10.000Z,0,0,0,0
1458865951995219982,1293555094177435648,@ilatecya SUERTE BB T AMO,2021-11-11T18:35:22.000Z,0,0,0,0
1458863982597460000,1384549251955380224,@kyumpito como tas bb t extraño ☹️☹️☹️,2021-11-11T18:27:32.000Z,0,2,0,0
1458863160895680522,2851563592,RT @ReallyDope_Doe: Bb&amp;t &amp; Suntrust merged to make the worst bank possible bruh. I hate this Truist shit.,2021-11-11T18:24:16.000Z,5,0,0,0
1458861645149745154,3239640010,@mayron_cvs Bb t’étais à Orléans tu m’as pas dis !!!!!,2021-11-11T18:18:15.000Z,0,0,0,0
1458860083857825798,1404474638692933633,RT @Caperuc17151403: Bb t espero en mi depar al sur para dart los mejores placeres 👅☝...hast el dia #viernes los 3 plts x $20 la hora 😈😈😈😈😈…,2021-11-11T18:12:02.000Z,6,0,0,0
1458858471516999683,31611019,South Florida Got Talent!! 🎤🤩🎶🔥💯 #ODworldEnt #ArianaGrande #BocaRaton #PalmBeach #Pitbull #Mr305 #Miami #ODE @ BB&amp;T https://t.co/gxsW36XsoZ,2021-11-11T18:05:38.000Z,0,0,0,0
1458857637227859969,235727642,RT @Caperuc17151403: Bb t espero en mi depar al sur para dart los mejores placeres 👅☝...hast el dia #viernes los 3 plts x $20 la hora 😈😈😈😈😈…,2021-11-11T18:02:19.000Z,6,0,0,0
1458857066957791238,1048234626374926342,"Did I miss something, I think I got paid a day earlier than normal, what BB&amp;T got up their sleeve 👀",2021-11-11T18:00:03.000Z,0,2,0,0
1268618497711575040,2021-11-11T18:56:26.000Z,If the Formula one cars haven't arrived by tomorrow can we get the drivers to run a lap of the track as their quali lap?? #BrazilGP #F1 #FormulaOne,1458871256963596296,3,0,59,1
958554559160377345,2021-11-11T18:55:36.000Z,"RT @TWICE_streams: 📢One day left to pre-order‼️

While #FormulaOfLove is sold-out on TwiceShop, Withdrama &amp; Target, please buy on other sto…",1458871046786863135,261,0,0,0
1230946853207846914,2021-11-11T18:55:25.000Z,"RT @Julien_FEBREAU: 💥ALERTE PROGRAMME💥

Ce WEEK-END direction le BRÉSIL sur @canalplus &amp; @myCANAL pour le 3e format SPRINT #F1 2021 !

VEN …",1458871000318230543,488,0,0,0
1432028740989636612,2021-11-11T18:54:43.000Z,"@dirtgame I just spent the past two days beating this game. I didn't even think I liked racing games but the formula on this one got me HOOKED. I need more! 

Thanks for a fantastic game.",1458870825612890119,0,0,0,0
1136066171529244672,2021-11-11T18:54:32.000Z,RT @EliteRacing_: Tonight at 6:30 ET is the 2021B Freedom 100! Using the Formula Renault 3.5! One of the most exciting races of the year! L…,1458870776472424454,1,0,0,0
489723701,2021-11-11T18:53:13.000Z,"RT @Julien_FEBREAU: 💥ALERTE PROGRAMME💥

Ce WEEK-END direction le BRÉSIL sur @canalplus &amp; @myCANAL pour le 3e format SPRINT #F1 2021 !

VEN …",1458870447852904451,488,0,0,0
3426577011,2021-11-11T18:53:12.000Z,RT @FormulaReaction: “Formula one is just cars going round in circles” https://t.co/FL08eS1Faa,1458870443071397898,739,0,0,0
727971908415787018,2021-11-11T18:52:40.000Z,"Tonight at 6:30 ET is the 2021B Freedom 100! Using the Formula Renault 3.5! One of the most exciting races of the year! Live on the @EliteRNetwork at 6:30 ET! 

https://t.co/JZ9K1ZZNnM

@C2Freight / @blueeggmktg / @ResponseEnergy 

#iRacing #ThisIsElite https://t.co/BiZdFTe55b",1458870307612200962,1,0,3,0
726510048432775168,2021-11-11T18:50:36.000Z,"RT @Julien_FEBREAU: 💥ALERTE PROGRAMME💥

Ce WEEK-END direction le BRÉSIL sur @canalplus &amp; @myCANAL pour le 3e format SPRINT #F1 2021 !

VEN …",1458869788298596362,488,0,0,0
301451329,2021-11-11T18:50:07.000Z,"RT @URAuganda: Different frames. One panel
Different names. One angle
Different minds. One objective
Different capacities. One purpose

On…",1458869667121057807,11,0,0,0
108617488,Rosenblatt Securities Stick to Their Hold Rating for Lumentum Holdings - https://t.co/zoCwZyFdcr,1458727576373977088,2021-11-11T09:25:30.000Z,0,0,0,0
1134049078424162304,Lumentum Announces Upcoming Investor Events $LITE https://t.co/WTPhqWPFCT,1458726504200876035,2021-11-11T09:21:15.000Z,0,0,0,0
40745366,"Some scan finds tonight 
$lite lumentum, $fmc, $sail sailpoint,  $rng RingCentral 
Put these on your watch list https://t.co/awS9Qy7xIr",1458641506273792003,2021-11-11T03:43:30.000Z,0,0,3,0
1123253118903496706,"RT @Fiberonlink: Big News: Lumentum to acquire NeoPhotonics for USD 918 million. #M&amp;A #Fiber
https://t.co/EznhiSaPwB",1458556586679361543,2021-11-10T22:06:03.000Z,1,0,0,0
1262915121103491074,"#FWSells $LITE HERSCHER PENNY, Director of Lumentum Holdings Inc. sold 6,000 shares on 2021-11-05. https://t.co/RTvnZS4EBc",1458546798524387328,2021-11-10T21:27:09.000Z,0,0,0,0
3318510966,Lumentum Announces Upcoming Investor Events https://t.co/j5ZCqCgjjO,1458434807122202630,2021-11-10T14:02:09.000Z,0,0,0,0
1069693680066420736,"$LITE [15s. delayed]: Issued Press Release on November 10, 09:00:00: Lumentum Announces Upcoming Investor Events https://t.co/8ggr5SqB5G",1458434784439513090,2021-11-10T14:02:03.000Z,0,0,0,0
1355194932445786112,"$LITE Lumentum Announces Upcoming Investor Events
https://t.co/HAJHKTTJUL",1458434622728060931,2021-11-10T14:01:25.000Z,0,0,0,0
1393303407801294850,"$LITE Lumentum Announces Upcoming Investor Events
 
https://t.co/xG6HelsgXI",1458434350014341130,2021-11-10T14:00:20.000Z,0,0,0,0
1399103920522334219,"Lumentum Holdings Inc current quarter revenue growth YoY of 0.30% ranked 3157 out of 5653 companies in our database. 

👉 https://t.co/gY9QT4bdxe $LITE

🚀🚀🚀🚀🚀 https://t.co/NGTzbLS7FP",1458404588592246785,2021-11-10T12:02:04.000Z,0,0,0,0
RT @marcia_too: It’s a victim-blaming lie. There are all kinds of people that will be attracted to us for all kinds of reasons. What matter…,1320882739688710145,1458871427109728262,2021-11-11T18:57:07.000Z,856,0,0,0
"RT @KevinDeShazo: When you're part of a team, it's no longer about you. It's about the team. Don’t let your ego cause you to view every dec…",704429090628042752,1458871407300034570,2021-11-11T18:57:02.000Z,37,0,0,0
"RT @iamannapepe: tomorrow opens the 11/11 portal - this portal is amplifying the energies of abundance &amp; prosperity, helping you to bring y…",3186545203,1458871392577937412,2021-11-11T18:56:59.000Z,638,0,0,0
RT @Graysonwayne95: If you only have empathy for people that align with your political ideology then you don’t really have empathy at all.,302758805,1458871329092882459,2021-11-11T18:56:44.000Z,50,0,0,0
"@AmericaeNatione Love how you refuse to acknowledge Gaetz and Jordans crimes but think you achieved a ""got you"" moment. News flash, all you did was prove you are a hypocrite who is willing to excuse crimes as long as the guilty align with your political ideals.",1893087114,1458871294422929408,2021-11-11T18:56:35.000Z,0,1,0,0
@danieldp the tracker is only used to align the 2 tracking systems - once aligned you can use the tracker for anything you would do normally if you were using a SteamVR headset,30727946,1458871264248942620,2021-11-11T18:56:28.000Z,0,0,1,0
RT @Graysonwayne95: If you only have empathy for people that align with your political ideology then you don’t really have empathy at all.,1330347335449276418,1458871259589189641,2021-11-11T18:56:27.000Z,50,0,0,0
RT @CandieModiselle: One thing about God? He’ll align you with the right people &amp; right opportunities at the right time.,501320749,1458871240999915540,2021-11-11T18:56:23.000Z,3764,0,0,0
"RT @KevinDeShazo: When you're part of a team, it's no longer about you. It's about the team. Don’t let your ego cause you to view every dec…",86827845,1458871165536059392,2021-11-11T18:56:05.000Z,37,0,0,0
"@TommyG35138533 @NullifidianMom @BurtonAlexand14 Too bad if my opinion didn’t align with yours. It’s called disagreement. Apparently, you are uncomfortable with disagreement.",856443058912722945,1458871144153559045,2021-11-11T18:55:59.000Z,0,1,0,0
2021-11-11T18:00:09.000Z,Will 100-Year Old Debentures Derail The Canadian Pacific Acquisition Of Kansas City Southern? https://t.co/y6Ubg6sXnZ By @airdberlis,1458857091280613378,333972747,0,0,0,1
2021-11-11T17:59:34.000Z,Will 100-Year Old Debentures Derail The Canadian Pacific Acquisition Of Kansas City Southern? https://t.co/JjTB8rsynu By @airdberlis,1458856944396087307,36684892,0,0,0,0
2021-11-11T11:20:13.000Z,"Rep Henry Cuellar (D-TX) accepted $18,799 from Kansas City Southern. His estimated net worth in 2014 was $645,507.",1458756444141101064,857423903471181825,0,0,0,0
2021-11-11T07:42:31.000Z,Plaza Carso - CDMX  #Person #Human #Train #Transportation #Vehicle #Railway #Rail #Carso #Soumaya #Plaza #Tren #Kansas #City #Southern #Mexico #Train https://t.co/743dVgWPSf,1458701658662359042,216021191,0,0,0,0
2021-11-10T23:37:19.000Z,"@DesslynStorm @AramyxTalks @Lauren_Southern On another issue, I understand the crossing of the state line in question was a matter of a few miles' travel. Would it be a big deal to you if I crossed from Kansas City, Kansas, to Kansas City, Missouri?",1458579553991938048,1373771894,0,0,0,0
2021-11-10T20:36:00.000Z,"#Comonfort 👥El alcalde Claudio Santoyo Cabello, se reunió con empresarios de Suministros Industriales Potosinos, Kansas City Southern de México y TransDevelopment Group, los cuales invertirán en el Centro de Distribución de vehículos del Bajío, que se instalará en @GobComonfort https://t.co/OKQ5UBjAwY",1458533923458203651,394268567,0,0,0,0
2021-11-10T19:50:57.000Z,"El presidente Claudio Santoyo Cabello, se reunió con los empresarios de: Suministros Industriales Potosinos, Kansas City Southern de México y TransDevelopment Group. https://t.co/bneat8aJm6",1458522588926337029,3032025524,0,0,0,0
2021-11-10T19:49:11.000Z,"@EsotericPixie @SullyCNBC He owns BNSF. The big winner is Canadian Pacific. They've been shipping tar sands oil to Chicago refineries, but they just bought Kansas City Southern in September. This will open up access to the Gulf Coast, via Chicago, of course. https://t.co/lRCnkrBhiB",1458522143986229252,25110158,0,1,2,0
2021-11-10T18:05:08.000Z,"Kansas City Southern current quarter revenue growth YoY of 12.80% ranked 2354 out of 5653 companies in our database. 

👉 https://t.co/SOT42qlXUs $KSU

🚀🚀🚀🚀🚀 https://t.co/vJ7vgQdFeV",1458495957394501635,1315434407692509184,0,0,0,0
2021-11-10T16:58:24.000Z,"@Realetti @WalshFreedom Hahahahha he lives in Northern Illinois and was in Southern Wisconsin. It's like going from Kansas city, Kansas to Kansas city, Missouri

It's not he drove days or something",1458479163715858438,1136183479769718784,0,0,0,0
"MetLife Investment Management LLC Has $2.89 Million Holdings
in C.H. Robinson Worldwide, Inc. (NASDAQ:CHRW)https://t.co/BV7QLQqVHL",1458827146365792261,2021-11-11T16:01:10.000Z,773485929969414148,0,0,0,0
"Chris Obrien Sells 9,302 Shares of C.H. Robinson Worldwide,
Inc. (NASDAQ:CHRW) Stockhttps://www.americanbankingnews.com/2021/11/10/chris-obrien-sells-9302-shares-of-c-h-robinson-worldwide-inc-nasdaqchrw-stock.html",1458562751198990336,2021-11-10T22:30:33.000Z,773485929969414148,0,0,0,0
2021-11-11T18:36:05.000Z,"United States Steel Corporation current quarter revenue growth YoY of 154.90% ranked 352 out of 5658 companies in our database. 

👉 https://t.co/LVWNXfqQ9O $X

🚀🚀🚀🚀🚀 https://t.co/igkKmnkWuz",1458866136242663424,1399103920522334219,0,0,0,0
